Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
LF_FreeAcc_X_std,LF,FreeAcc,X_std,2.586429,1.211345,0.044236,7.498633,2.545233,3.532816,0.865117,3.548142,28,2.552424,1.232100,2.487187,496,2.475712,1.060479,2.336358,87
LF_FreeAcc_X_rms,LF,FreeAcc,X_rms,2.760789,1.316054,0.046966,7.913386,2.645326,3.848906,1.002626,3.851427,28,2.731149,1.336156,2.608435,496,2.579575,1.126850,2.438887,87
LF_FreeAcc_X_dom_freq,LF,FreeAcc,X_dom_freq,1.749045,1.182113,0.333333,6.333333,1.666667,1.630952,0.926693,1.333333,28,1.698925,1.187983,1.333333,496,2.072797,1.180620,2.000000,87
LF_FreeAcc_X_spec_centroid,LF,FreeAcc,X_spec_centroid,5.872341,2.300711,1.465156,15.445709,5.450798,7.609706,2.216908,7.500555,28,5.617550,2.286638,5.120153,496,6.765790,1.934455,6.072902,87
LF_FreeAcc_X_spec_power,LF,FreeAcc,X_spec_power,2462.768598,2136.547281,0.590981,16981.784372,1956.456828,3987.262197,1873.857435,3802.204205,28,2425.111631,2187.185608,1868.263641,496,2186.814978,1702.830927,1648.560360,87
LF_FreeAcc_Y_mean,LF,FreeAcc,Y_mean,-0.075105,0.589890,-2.898795,1.783081,-0.021159,-0.423839,0.551105,-0.401204,28,-0.076999,0.613417,-0.023395,496,0.047932,0.389978,0.067062,87
LF_FreeAcc_Y_std,LF,FreeAcc,Y_std,1.913088,0.861596,0.267951,7.234959,1.827668,2.863597,0.601590,2.858476,28,1.832046,0.839992,1.758114,496,2.069211,0.856711,1.941832,87
LF_FreeAcc_Y_rms,LF,FreeAcc,Y_rms,1.995026,0.880466,0.290074,7.348072,1.896246,2.937904,0.636291,2.888460,28,1.921673,0.866426,1.825176,496,2.109770,0.846695,1.962907,87
LF_FreeAcc_Y_dom_freq,LF,FreeAcc,Y_dom_freq,1.643753,1.307197,0.333333,9.000000,1.333333,2.154762,1.785820,1.333333,28,1.560484,1.172034,1.333333,496,1.954023,1.729193,1.666667,87
LF_FreeAcc_Y_spec_centroid,LF,FreeAcc,Y_spec_centroid,5.851356,1.908799,2.719253,14.250307,5.508601,6.896590,1.922348,6.392223,28,5.595040,1.905725,5.115341,496,6.976251,1.328432,6.830921,87
LF_FreeAcc_Y_spec_power,LF,FreeAcc,Y_spec_power,1329.166074,1330.799714,21.683765,15808.779334,1008.837048,2581.945975,1087.782960,2468.513781,28,1226.336378,1307.107060,933.502815,496,1512.220003,1323.104752,1138.804895,87
LF_FreeAcc_Z_mean,LF,FreeAcc,Z_mean,-0.286237,0.401765,-2.567312,0.973920,-0.243785,-0.500624,0.319698,-0.532605,28,-0.287406,0.422165,-0.235192,496,-0.210569,0.257390,-0.211187,87
LF_FreeAcc_Z_std,LF,FreeAcc,Z_std,1.932960,0.946393,0.045521,6.427602,1.747985,2.585597,0.759965,2.513128,28,1.904239,0.961692,1.717642,496,1.886654,0.838294,1.728342,87
LF_FreeAcc_Z_rms,LF,FreeAcc,Z_rms,1.988172,0.960360,0.048027,6.435230,1.803967,2.654475,0.751909,2.559983,28,1.963739,0.977362,1.773637,496,1.913024,0.844084,1.761284,87
LF_FreeAcc_Z_dom_freq,LF,FreeAcc,Z_dom_freq,1.770322,1.137290,0.333333,8.666667,1.666667,1.845238,1.156418,1.666667,28,1.694220,1.092327,1.500000,496,2.180077,1.296791,2.000000,87
LF_FreeAcc_Z_spec_centroid,LF,FreeAcc,Z_spec_centroid,5.917051,2.246495,1.453282,15.511780,5.513164,7.238533,2.442749,6.551784,28,5.683072,2.242807,5.149964,496,6.825696,1.803029,6.310547,87
LF_FreeAcc_Z_spec_power,LF,FreeAcc,Z_spec_power,1398.469753,1445.715770,0.625823,12477.403542,922.787571,2187.226126,1242.016363,1907.551868,28,1373.882258,1498.699313,891.027912,496,1284.794108,1092.489391,902.163836,87
LF_Gyr_X_mean,LF,Gyr,X_mean,-0.023765,0.528734,-1.139443,1.056006,-0.129774,0.628895,0.157907,0.634325,28,-0.108824,0.517874,-0.302812,496,0.251115,0.417822,0.350876,87
LF_Gyr_X_std,LF,Gyr,X_std,1.023407,0.341090,0.162653,2.105855,1.017431,1.213696,0.311713,1.211457,28,1.023979,0.341877,1.034137,496,0.958906,0.325538,0.935097,87
LF_Gyr_X_rms,LF,Gyr,X_rms,1.139013,0.382190,0.167055,2.311267,1.159149,1.369796,0.337694,1.382761,28,1.139118,0.383899,1.163176,496,1.064137,0.359137,1.061145,87
LF_Gyr_X_dom_freq,LF,Gyr,X_dom_freq,1.002182,0.624336,0.333333,8.000000,1.000000,0.773810,0.158532,0.666667,28,1.011425,0.620708,1.000000,496,1.022989,0.722101,0.666667,87
LF_Gyr_X_spec_centroid,LF,Gyr,X_spec_centroid,5.480588,1.577405,1.695817,11.865531,5.159857,5.903234,1.545497,6.001871,28,5.525778,1.602237,5.213755,496,5.086933,1.377027,4.781257,87
LF_Gyr_X_spec_power,LF,Gyr,X_spec_power,351.395569,221.100044,7.990016,1339.315372,312.633705,473.178566,225.185390,443.271884,28,351.897629,220.551434,322.984770,496,309.338727,210.296837,264.082399,87
LF_Gyr_Y_mean,LF,Gyr,Y_mean,0.047665,0.178785,-0.677694,0.886363,0.030992,-0.079233,0.336773,-0.144493,28,0.060492,0.171087,0.035536,496,0.015376,0.124056,0.012011,87
LF_Gyr_Y_std,LF,Gyr,Y_std,1.305725,0.656965,0.051502,3.299757,1.286162,1.659066,0.663957,1.634259,28,1.321342,0.659542,1.279936,496,1.102969,0.579286,1.218553,87
LF_Gyr_Y_rms,LF,Gyr,Y_rms,1.318169,0.658132,0.054706,3.328529,1.297639,1.701823,0.641672,1.639049,28,1.333059,0.660884,1.288691,496,1.109800,0.579578,1.221572,87
LF_Gyr_Y_dom_freq,LF,Gyr,Y_dom_freq,1.614294,0.660203,0.333333,5.333333,1.666667,1.309524,0.461957,1.333333,28,1.635753,0.665611,1.666667,496,1.590038,0.664145,1.333333,87
LF_Gyr_Y_spec_centroid,LF,Gyr,Y_spec_centroid,5.934453,2.156214,2.528905,14.087016,5.482737,6.251445,2.251461,6.758399,28,5.932892,2.131084,5.539581,496,5.841334,2.281270,5.197105,87
LF_Gyr_Y_spec_power,LF,Gyr,Y_spec_power,645.039306,583.968846,0.801084,3288.439453,499.576035,959.666336,760.402307,806.626845,28,658.403216,590.547569,494.768659,496,467.590384,406.072966,448.447361,87
LF_Gyr_Z_mean,LF,Gyr,Z_mean,-0.033413,0.523519,-0.992881,0.892411,-0.121664,0.649672,0.126858,0.658369,28,-0.125263,0.495181,-0.273650,496,0.270390,0.483381,0.430186,87
LF_Gyr_Z_std,LF,Gyr,Z_std,1.228080,0.387173,0.287102,2.463279,1.249489,1.717192,0.260105,1.716631,28,1.210903,0.376021,1.241537,496,1.168594,0.380824,1.163656,87
LF_Gyr_Z_rms,LF,Gyr,Z_rms,1.327145,0.414180,0.291225,2.559377,1.366266,1.840766,0.255920,1.856818,28,1.306535,0.401354,1.351163,496,1.279342,0.422359,1.323899,87
LF_Gyr_Z_dom_freq,LF,Gyr,Z_dom_freq,1.101473,0.636958,0.333333,4.333333,1.000000,0.845238,0.532732,0.666667,28,1.137769,0.657901,1.000000,496,0.977011,0.502688,0.666667,87
LF_Gyr_Z_spec_centroid,LF,Gyr,Z_spec_centroid,5.253653,1.720235,2.275263,14.029103,4.884115,4.899222,1.190304,4.669063,28,5.368716,1.761117,4.953325,496,4.711733,1.509543,4.329353,87
LF_Gyr_Z_spec_power,LF,Gyr,Z_spec_power,500.687311,293.707749,24.894199,1832.539757,471.497328,910.262180,269.666450,889.980150,28,485.452071,281.379943,465.525321,496,455.728492,274.460579,408.954772,87
RF_Acc_X_mean,RF,Acc,X_mean,6.766455,1.499209,1.340047,12.615451,6.720350,6.599066,0.836710,6.445505,28,6.842461,1.582413,6.783232,496,6.387007,1.059172,6.367903,87
RF_Acc_X_std,RF,Acc,X_std,2.728114,1.240910,0.070765,6.511684,2.685510,3.610140,1.213713,3.481476,28,2.618427,1.247174,2.598543,496,3.069585,1.032604,2.983415,87
RF_Acc_X_rms,RF,Acc,X_rms,7.391933,1.540136,2.985407,13.037338,7.278026,7.573870,1.166820,7.410515,28,7.426486,1.605997,7.283411,496,7.136385,1.211635,7.015671,87
RF_Acc_X_dom_freq,RF,Acc,X_dom_freq,1.678669,1.119231,0.333333,7.333333,1.333333,1.476190,0.913676,1.166667,28,1.660618,1.120449,1.333333,496,1.846743,1.163400,1.666667,87
RF_Acc_X_spec_centroid,RF,Acc,X_spec_centroid,5.753403,2.178895,2.619698,14.193638,5.323041,6.533826,2.201715,6.080888,28,5.545391,2.199506,4.946374,496,6.688138,1.724943,6.356053,87
RF_Acc_X_spec_power,RF,Acc,X_spec_power,2712.043753,2245.846409,1.512336,12805.976403,2178.109076,4365.141106,2761.452678,3660.842296,28,2539.451796,2224.350280,2039.318539,496,3163.984956,1906.697531,2688.150340,87
RF_Acc_Y_mean,RF,Acc,Y_mean,0.546737,2.231363,-5.396193,7.559975,0.736305,-1.578669,2.406767,-2.755357,28,0.978269,2.077150,1.025715,496,-1.229452,1.710956,-1.713340,87
RF_Acc_Y_std,RF,Acc,Y_std,1.888236,0.871970,0.077417,5.817023,1.772591,2.710233,1.018579,2.472667,28,1.809215,0.871816,1.672822,496,2.074198,0.633677,2.051706,87
RF_Acc_Y_rms,RF,Acc,Y_rms,2.842125,1.232514,0.467765,7.752795,2.635174,3.888033,1.164161,3.616400,28,2.770862,1.272889,2.500621,496,2.911792,0.795771,2.902129,87
RF_Acc_Y_dom_freq,RF,Acc,Y_dom_freq,1.676487,1.427895,0.333333,11.666667,1.333333,1.833333,1.458620,1.333333,28,1.567204,1.216224,1.000000,496,2.249042,2.207117,1.333333,87
RF_Acc_Y_spec_centroid,RF,Acc,Y_spec_centroid,5.835348,1.920696,2.776239,12.333176,5.495107,6.369937,1.637764,6.303495,28,5.552313,1.894903,4.965212,496,7.276926,1.414220,7.043707,87
RF_Acc_Y_spec_power,RF,Acc,Y_spec_power,1306.056620,1295.176537,1.810051,10218.894491,948.943276,2520.535415,1945.488426,1847.425030,28,1217.647877,1282.305366,845.128047,496,1419.221334,841.160813,1271.269026,87
RF_Acc_Z_mean,RF,Acc,Z_mean,7.504377,1.010718,1.738607,10.057940,7.653334,7.955398,0.415638,7.950208,28,7.395060,1.050437,7.519258,496,7.982454,0.688627,8.004272,87
RF_Acc_Z_std,RF,Acc,Z_std,2.100655,1.047449,0.048300,7.532880,1.955941,2.547265,1.068075,2.388142,28,2.054719,1.061412,1.922122,496,2.218803,0.921006,2.030176,87
RF_Acc_Z_rms,RF,Acc,Z_rms,7.872428,0.932715,4.899657,10.217416,7.967217,8.412802,0.527486,8.338283,28,7.759666,0.961111,7.862467,496,8.341384,0.612825,8.360861,87
RF_Acc_Z_dom_freq,RF,Acc,Z_dom_freq,1.581015,0.992381,0.333333,6.333333,1.333333,1.690476,1.065464,1.500000,28,1.569892,0.996987,1.333333,496,1.609195,0.949918,1.666667,87
RF_Acc_Z_spec_centroid,RF,Acc,Z_spec_centroid,5.668550,2.044075,2.715064,13.766759,5.182456,6.288372,2.047103,5.771436,28,5.470445,2.075859,4.843066,496,6.598494,1.513772,6.209698,87
RF_Acc_Z_spec_power,RF,Acc,Z_spec_power,1663.510990,1898.299346,0.704557,17137.526611,1155.414750,2291.841036,1848.521574,1725.851308,28,1614.612138,1976.407454,1115.809774,496,1740.069487,1362.228136,1244.775981,87
RF_FreeAcc_X_mean,RF,FreeAcc,X_mean,0.896302,0.781169,-3.404283,3.699023,0.853676,1.457086,0.694862,1.374073,28,0.872501,0.803845,0.831883,496,0.851509,0.591489,0.845950,87
RF_FreeAcc_X_std,RF,FreeAcc,X_std,2.728114,1.240910,0.070765,6.511684,2.685510,3.610140,1.213713,3.481476,28,2.618427,1.247174,2.598543,496,3.069585,1.032604,2.983415,87
RF_FreeAcc_X_rms,RF,FreeAcc,X_rms,2.923277,1.360148,0.111894,7.488979,2.836886,3.909974,1.348840,3.705974,28,2.817519,1.371118,2.772037,496,3.208663,1.125304,3.064112,87
RF_FreeAcc_X_dom_freq,RF,FreeAcc,X_dom_freq,1.678669,1.119231,0.333333,7.333333,1.333333,1.476190,0.913676,1.166667,28,1.660618,1.120449,1.333333,496,1.846743,1.163400,1.666667,87
RF_FreeAcc_X_spec_centroid,RF,FreeAcc,X_spec_centroid,5.753403,2.178895,2.619698,14.193638,5.323041,6.533826,2.201715,6.080888,28,5.545391,2.199506,4.946374,496,6.688138,1.724943,6.356053,87
RF_FreeAcc_X_spec_power,RF,FreeAcc,X_spec_power,2712.043753,2245.846409,1.512336,12805.976403,2178.109076,4365.141106,2761.452678,3660.842296,28,2539.451796,2224.350280,2039.318539,496,3163.984956,1906.697531,2688.150340,87
RF_FreeAcc_Y_mean,RF,FreeAcc,Y_mean,0.203197,0.695001,-2.187770,2.563991,0.144849,-0.636416,0.660693,-0.564747,28,0.320420,0.668396,0.271514,496,-0.194889,0.498557,-0.113494,87
RF_FreeAcc_Y_std,RF,FreeAcc,Y_std,1.888236,0.871970,0.077417,5.817023,1.772591,2.710233,1.018579,2.472667,28,1.809215,0.871816,1.672822,496,2.074198,0.633677,2.051706,87
RF_FreeAcc_Y_rms,RF,FreeAcc,Y_rms,2.004473,0.911864,0.124866,5.826082,1.889162,2.829054,1.100676,2.649135,28,1.934151,0.917098,1.770926,496,2.140010,0.638716,2.113543,87
RF_FreeAcc_Y_dom_freq,RF,FreeAcc,Y_dom_freq,1.676487,1.427895,0.333333,11.666667,1.333333,1.833333,1.458620,1.333333,28,1.567204,1.216224,1.000000,496,2.249042,2.207117,1.333333,87
RF_FreeAcc_Y_spec_centroid,RF,FreeAcc,Y_spec_centroid,5.835348,1.920696,2.776239,12.333176,5.495107,6.369937,1.637764,6.303495,28,5.552313,1.894903,4.965212,496,7.276926,1.414220,7.043707,87
RF_FreeAcc_Y_spec_power,RF,FreeAcc,Y_spec_power,1306.056620,1295.176537,1.810051,10218.894491,948.943276,2520.535415,1945.488426,1847.425030,28,1217.647877,1282.305366,845.128047,496,1419.221334,841.160813,1271.269026,87
RF_FreeAcc_Z_mean,RF,FreeAcc,Z_mean,-0.372829,0.387275,-1.965444,0.637640,-0.331457,-0.458248,0.419089,-0.476353,28,-0.380504,0.401025,-0.330700,496,-0.301580,0.274186,-0.249157,87
RF_FreeAcc_Z_std,RF,FreeAcc,Z_std,2.100655,1.047449,0.048300,7.532880,1.955941,2.547265,1.068075,2.388142,28,2.054719,1.061412,1.922122,496,2.218803,0.921006,2.030176,87
RF_FreeAcc_Z_rms,RF,FreeAcc,Z_rms,2.161067,1.062299,0.083769,7.592590,2.022623,2.619837,1.070193,2.426863,28,2.119379,1.077983,2.003109,496,2.251082,0.932459,2.108524,87
RF_FreeAcc_Z_dom_freq,RF,FreeAcc,Z_dom_freq,1.581015,0.992381,0.333333,6.333333,1.333333,1.690476,1.065464,1.500000,28,1.569892,0.996987,1.333333,496,1.609195,0.949918,1.666667,87
RF_FreeAcc_Z_spec_centroid,RF,FreeAcc,Z_spec_centroid,5.668550,2.044075,2.715064,13.766759,5.182456,6.288372,2.047103,5.771436,28,5.470445,2.075859,4.843066,496,6.598494,1.513772,6.209698,87
RF_FreeAcc_Z_spec_power,RF,FreeAcc,Z_spec_power,1663.510990,1898.299346,0.704557,17137.526611,1155.414750,2291.841036,1848.521574,1725.851308,28,1614.612138,1976.407454,1115.809774,496,1740.069487,1362.228136,1244.775981,87
RF_Gyr_X_mean,RF,Gyr,X_mean,-0.036637,0.528861,-0.925542,1.047032,-0.158426,0.591356,0.160919,0.588968,28,-0.120591,0.520931,-0.309475,496,0.239885,0.409132,0.393151,87
RF_Gyr_X_std,RF,Gyr,X_std,1.017341,0.348996,0.041513,2.186937,1.026214,1.233315,0.364183,1.176052,28,1.013795,0.351096,1.026000,496,0.968048,0.308305,0.998127,87
RF_Gyr_X_rms,RF,Gyr,X_rms,1.134723,0.387050,0.041554,2.339656,1.154381,1.370063,0.389852,1.311649,28,1.133247,0.390157,1.156074,496,1.067400,0.340702,1.100181,87
RF_Gyr_X_dom_freq,RF,Gyr,X_dom_freq,0.967267,0.523424,0.333333,4.333333,1.000000,0.976190,0.350527,1.000000,28,0.947581,0.470865,1.000000,496,1.076628,0.783719,0.666667,87
RF_Gyr_X_spec_centroid,RF,Gyr,X_spec_centroid,5.519823,1.726557,2.620193,12.423036,4.998170,4.879101,1.298518,4.787911,28,5.538964,1.738900,4.986404,496,5.616905,1.750808,5.077963,87
RF_Gyr_X_spec_power,RF,Gyr,X_spec_power,349.301505,222.181364,0.520471,1444.437444,318.055013,498.006444,307.798071,417.756798,28,347.555352,220.268438,317.921991,496,311.397521,180.188336,300.881509,87
RF_Gyr_Y_mean,RF,Gyr,Y_mean,0.027409,0.171048,-0.581180,0.680344,0.003358,0.018592,0.259977,-0.019782,28,0.027411,0.166774,0.003409,496,0.030239,0.161801,0.007216,87
RF_Gyr_Y_std,RF,Gyr,Y_std,1.417009,0.632410,0.048806,3.660079,1.410062,1.554402,0.726924,1.577587,28,1.416576,0.636803,1.409215,496,1.375256,0.573506,1.390460,87
RF_Gyr_Y_rms,RF,Gyr,Y_rms,1.427992,0.631390,0.049356,3.684861,1.428968,1.577617,0.721777,1.616205,28,1.426902,0.636133,1.424491,496,1.386055,0.570831,1.429818,87
RF_Gyr_Y_dom_freq,RF,Gyr,Y_dom_freq,1.695035,0.726242,0.333333,7.333333,1.666667,1.571429,0.487347,1.666667,28,1.713038,0.770296,1.666667,496,1.632184,0.490305,1.666667,87
RF_Gyr_Y_spec_centroid,RF,Gyr,Y_spec_centroid,5.974022,2.215973,2.435824,13.425665,5.442288,6.115243,2.587436,5.673695,28,5.966353,2.200616,5.387715,496,5.972291,2.201843,5.577043,87
RF_Gyr_Y_spec_power,RF,Gyr,Y_spec_power,727.000731,593.687507,0.719385,4045.733719,600.485992,883.587445,724.675693,752.022260,28,728.265509,601.255465,599.760381,496,669.394318,492.995216,583.901533,87
RF_Gyr_Z_mean,RF,Gyr,Z_mean,-0.014385,0.518258,-1.301322,1.134561,-0.097005,0.625821,0.196188,0.641523,28,-0.094261,0.497804,-0.241003,496,0.234958,0.483280,0.373103,87
RF_Gyr_Z_std,RF,Gyr,Z_std,1.193866,0.391605,0.027553,2.391280,1.223230,1.536049,0.385492,1.489063,28,1.172556,0.381333,1.212061,496,1.205232,0.404030,1.180319,87
RF_Gyr_Z_rms,RF,Gyr,Z_rms,1.291466,0.423304,0.027691,2.482360,1.341244,1.666055,0.401921,1.630500,28,1.267591,0.412018,1.330332,496,1.307025,0.440388,1.293417,87
RF_Gyr_Z_dom_freq,RF,Gyr,Z_dom_freq,1.159847,0.783771,0.333333,6.666667,1.000000,0.976190,0.415032,0.833333,28,1.186828,0.802100,1.000000,496,1.065134,0.758822,1.000000,87
RF_Gyr_Z_spec_centroid,RF,Gyr,Z_spec_centroid,5.497154,1.818837,2.547528,16.166853,5.111070,5.389998,1.777683,5.492404,28,5.561161,1.827076,5.142838,496,5.166725,1.766595,4.604329,87
RF_Gyr_Z_spec_power,RF,Gyr,Z_spec_power,476.701595,284.554454,0.229271,1726.968217,451.900316,755.858497,345.442806,669.666587,28,459.060647,272.442972,443.684277,496,487.431676,286.978865,420.749422,87
